id,Gender,Age,purpose_of_travel,Type of Travel,Type Of Booking,Hotel wifi service,Departure/Arrival  convenience,Ease of Online booking,Hotel location,Food and drink,Stay comfort,Common Room entertainment,Checkin/Checkout service,Other service,Cleanliness,satisfaction
77286,Female,59,tourism,Personal Travel,Individual/Couple,1,4,2,3,2,1,5,1,3,1,neutral or dissatisfied
13377,Female,56,tourism,Personal Travel,Individual/Couple,1,3,1,3,2,2,3,2,3,3,neutral or dissatisfied
76323,Male,36,personal,Personal Travel,Individual/Couple,1,2,1,3,1,1,1,2,3,1,neutral or dissatisfied
71477,Male,48,aviation,Personal Travel,Individual/Couple,1,5,1,4,3,4,3,1,3,3,neutral or dissatisfied
44905,Male,37,tourism,Group Travel,Group bookings,2,2,3,2,3,2,4,1,4,5,satisfied
38723,Male,20,tourism,Group Travel,Group bookings,1,1,1,2,4,4,4,4,3,4,neutral or dissatisfied
42707,Male,13,academic,Personal Travel,Individual/Couple,0,4,0,2,1,1,1,4,4,1,satisfied
49967,Male,44,tourism,Group Travel,Group bookings,3,3,3,3,4,2,3,1,3,3,neutral or dissatisfied
85409,Female,59,tourism,Group Travel,Group bookings,2,2,2,2,3,4,4,4,4,4,satisfied
37919,Female,36,academic,Personal Travel,Individual/Couple,3,2,4,4,4,1,4,1,3,1,neutral or dissatisfied
111180,Male,49,aviation,Group Travel,Group bookings,5,5,5,5,5,5,5,3,5,4,satisfied
4897,Male,43,academic,Group Travel,Group bookings,1,3,1,1,4,5,4,4,4,4,satisfied
41008,Female,37,tourism,Group Travel,Not defined,1,1,1,3,5,5,5,3,3,5,neutral or dissatisfied
45125,Male,52,tourism,Personal Travel,Individual/Couple,2,4,2,5,3,4,3,4,5,3,neutral or dissatisfied
52486,Male,14,aviation,Personal Travel,Not defined,3,5,3,1,1,5,1,3,3,1,neutral or dissatisfied
123794,Male,24,academic,Group Travel,Individual/Couple,1,0,1,3,3,3,3,4,4,3,neutral or dissatisfied
127110,Male,65,business,Personal Travel,Individual/Couple,3,4,3,2,2,2,2,5,4,2,neutral or dissatisfied
90936,Male,59,aviation,Group Travel,Group bookings,3,3,3,3,2,5,4,4,4,4,satisfied
23774,Male,47,tourism,Group Travel,Individual/Couple,4,4,4,4,4,4,4,1,5,4,satisfied
89030,Female,51,aviation,Group Travel,Group bookings,5,5,5,5,5,5,5,4,5,4,satisfied
29345,Female,13,business,Personal Travel,Not defined,2,4,2,3,1,1,1,5,5,1,neutral or dissatisfied
96641,Female,58,tourism,Group Travel,Group bookings,3,3,3,3,2,4,4,3,4,4,satisfied
51184,Female,51,business,Group Travel,Not defined,4,2,2,2,2,1,4,3,4,3,satisfied
7463,Female,45,tourism,Group Travel,Group bookings,3,3,3,3,5,4,4,4,4,5,satisfied
60430,Female,57,personal,Group Travel,Group bookings,4,4,4,4,5,4,3,4,3,4,satisfied
75509,Female,44,business,Group Travel,Group bookings,1,2,2,2,2,4,1,2,1,3,neutral or dissatisfied
9166,Female,29,personal,Personal Travel,Individual/Couple,5,1,5,3,5,5,5,1,3,5,satisfied
12394,Male,34,aviation,Group Travel,Individual/Couple,3,4,4,4,3,3,3,3,4,3,neutral or dissatisfied
66609,Male,40,academic,Personal Travel,Individual/Couple,2,4,2,5,2,2,2,3,4,2,neutral or dissatisfied
57859,Female,56,business,Personal Travel,Individual/Couple,1,5,0,3,0,2,4,2,4,2,neutral or dissatisfied
6266,Female,39,personal,Group Travel,Group bookings,1,1,1,1,4,4,5,3,5,5,satisfied
47822,Male,47,business,Group Travel,Group bookings,2,2,2,2,2,4,4,3,4,3,satisfied
81693,Female,52,tourism,Personal Travel,Individual/Couple,4,5,4,2,3,4,2,3,2,5,neutral or dissatisfied
21772,Female,35,aviation,Group Travel,Individual/Couple,5,3,3,3,5,5,5,3,1,5,satisfied
45270,Female,41,tourism,Personal Travel,Group bookings,1,4,1,3,1,4,4,1,4,3,neutral or dissatisfied
76741,Male,35,aviation,Group Travel,Group bookings,3,3,3,3,1,1,1,5,5,1,neutral or dissatisfied
115325,Female,31,tourism,Group Travel,Individual/Couple,1,4,4,4,1,1,1,2,1,1,neutral or dissatisfied
3671,Female,43,aviation,Group Travel,Group bookings,2,4,4,4,2,4,2,4,2,4,neutral or dissatisfied
86138,Male,50,academic,Group Travel,Group bookings,0,0,0,5,4,5,1,5,1,3,satisfied
50743,Female,68,tourism,Personal Travel,Individual/Couple,5,4,5,1,2,4,4,3,4,3,satisfied
35000,Female,37,aviation,Group Travel,Group bookings,2,3,3,3,2,4,2,3,2,3,neutral or dissatisfied
32885,Male,14,academic,Personal Travel,Individual/Couple,4,4,4,3,2,2,2,4,4,2,neutral or dissatisfied
25752,Male,20,personal,Group Travel,Group bookings,5,5,5,5,4,4,4,4,1,4,satisfied
64291,Male,60,business,Group Travel,Group bookings,5,5,5,5,2,5,4,3,4,3,satisfied
99333,Male,37,aviation,Personal Travel,Individual/Couple,4,5,4,1,5,5,5,5,4,5,neutral or dissatisfied
70843,Female,48,tourism,Group Travel,Group bookings,1,1,1,1,2,5,4,5,4,4,satisfied
45437,Female,68,business,Personal Travel,Individual/Couple,3,3,3,4,2,2,2,4,2,3,neutral or dissatisfied
25219,Male,57,academic,Group Travel,Individual/Couple,5,1,3,1,5,5,5,5,1,5,satisfied
73368,Female,47,tourism,Group Travel,Group bookings,3,3,3,3,3,4,5,3,5,5,satisfied
22444,Male,59,business,Personal Travel,Individual/Couple,2,2,0,3,2,2,2,1,4,2,neutral or dissatisfied
26644,Female,52,tourism,Group Travel,Individual/Couple,3,2,2,2,4,3,3,2,3,1,neutral or dissatisfied
79229,Male,56,academic,Group Travel,Group bookings,5,5,3,5,2,5,3,5,3,3,satisfied
79688,Male,50,business,Personal Travel,Individual/Couple,2,4,3,4,2,2,2,4,4,2,neutral or dissatisfied
121902,Male,69,personal,Personal Travel,Individual/Couple,1,5,3,5,3,4,3,4,2,3,neutral or dissatisfied
69171,Male,18,academic,Group Travel,Individual/Couple,3,0,3,2,3,3,3,4,5,3,neutral or dissatisfied
41434,Female,59,business,Personal Travel,Individual/Couple,5,2,5,2,3,2,3,2,3,1,satisfied
46045,Female,26,aviation,Group Travel,Group bookings,1,1,3,1,5,5,5,4,5,5,satisfied
104962,Female,51,academic,Group Travel,Group bookings,4,4,4,4,3,4,4,5,4,3,satisfied
8022,Male,26,academic,Group Travel,Group bookings,3,0,3,5,4,4,4,3,5,4,neutral or dissatisfied
12480,Male,68,tourism,Personal Travel,Individual/Couple,2,5,2,2,1,1,1,4,4,1,neutral or dissatisfied
124355,Male,17,aviation,Group Travel,Group bookings,4,4,3,2,3,3,3,4,4,3,satisfied
6850,Male,39,business,Group Travel,Group bookings,3,3,3,3,3,3,3,3,3,3,satisfied
123428,Female,40,academic,Group Travel,Group bookings,4,4,4,4,5,4,4,3,4,5,satisfied
83241,Male,43,aviation,Group Travel,Group bookings,3,3,3,1,2,2,2,4,5,2,satisfied
104963,Male,52,personal,Group Travel,Group bookings,5,5,5,5,2,5,4,5,4,4,satisfied
129653,Female,50,academic,Group Travel,Group bookings,5,5,5,5,5,4,4,4,4,4,satisfied
11881,Female,52,academic,Personal Travel,Individual/Couple,2,2,2,3,2,3,4,3,1,3,neutral or dissatisfied
118534,Female,37,academic,Group Travel,Group bookings,4,4,4,4,5,5,4,4,4,3,satisfied
2037,Male,60,business,Group Travel,Group bookings,1,1,1,1,5,5,5,5,5,3,satisfied
57936,Female,27,personal,Group Travel,Group bookings,4,4,4,3,5,5,5,2,4,5,neutral or dissatisfied
9991,Male,51,tourism,Personal Travel,Individual/Couple,1,4,1,5,4,4,4,5,4,4,neutral or dissatisfied
66445,Female,44,business,Group Travel,Group bookings,5,5,5,5,3,4,1,4,1,5,satisfied
87179,Female,36,business,Group Travel,Individual/Couple,4,3,3,3,4,4,4,1,3,4,neutral or dissatisfied
119880,Female,39,academic,Personal Travel,Individual/Couple,4,5,4,5,4,4,4,3,5,4,neutral or dissatisfied
79397,Female,16,tourism,Group Travel,Group bookings,4,2,2,2,4,4,4,2,3,4,neutral or dissatisfied
105415,Male,42,tourism,Group Travel,Group bookings,5,5,5,1,5,1,5,4,4,5,satisfied
78923,Female,38,academic,Group Travel,Group bookings,4,4,4,3,1,1,1,5,5,1,neutral or dissatisfied
52196,Male,33,tourism,Group Travel,Group bookings,3,3,3,3,5,5,5,5,1,5,satisfied
131,Female,28,tourism,Group Travel,Group bookings,3,3,3,4,5,5,5,1,3,5,neutral or dissatisfied
22638,Female,54,aviation,Personal Travel,Individual/Couple,4,4,4,5,5,1,3,4,3,3,neutral or dissatisfied
84901,Male,52,tourism,Personal Travel,Individual/Couple,4,2,5,1,3,3,3,1,2,3,neutral or dissatisfied
89368,Female,21,aviation,Group Travel,Individual/Couple,3,4,4,4,2,2,2,4,5,2,neutral or dissatisfied
36932,Male,18,personal,Group Travel,Individual/Couple,4,5,5,3,2,2,2,2,3,2,neutral or dissatisfied
29259,Female,9,tourism,Group Travel,Group bookings,1,1,1,1,5,5,5,5,5,5,satisfied
83783,Male,52,business,Group Travel,Group bookings,2,2,2,2,3,4,2,3,2,5,satisfied
79415,Female,28,aviation,Personal Travel,Individual/Couple,2,4,5,3,2,5,2,4,2,2,neutral or dissatisfied
29710,Male,35,personal,Group Travel,Individual/Couple,4,5,5,5,4,4,4,5,2,4,satisfied
10746,Female,24,tourism,Group Travel,Individual/Couple,2,3,3,3,2,3,2,3,4,2,neutral or dissatisfied
127572,Male,57,business,Personal Travel,Individual/Couple,1,3,1,4,4,4,4,1,4,4,neutral or dissatisfied
95065,Female,38,business,Personal Travel,Individual/Couple,2,5,2,5,5,5,5,5,4,5,neutral or dissatisfied
81435,Female,67,business,Personal Travel,Individual/Couple,4,4,5,5,4,4,1,3,1,3,neutral or dissatisfied
121780,Female,46,business,Group Travel,Group bookings,3,3,3,3,3,4,4,3,4,4,satisfied
90756,Male,25,aviation,Group Travel,Group bookings,5,5,5,5,5,5,5,4,4,5,satisfied
24302,Male,27,business,Group Travel,Not defined,4,3,3,3,4,4,4,5,4,4,satisfied
39781,Male,52,business,Personal Travel,Individual/Couple,2,4,2,3,1,1,1,4,4,1,neutral or dissatisfied
116727,Male,74,personal,Group Travel,Not defined,5,3,3,3,5,5,5,2,4,5,satisfied
121297,Male,53,tourism,Group Travel,Group bookings,4,4,4,4,5,4,4,3,4,4,satisfied
81198,Female,52,aviation,Group Travel,Group bookings,1,1,1,1,2,5,5,3,5,3,satisfied
109334,Male,66,tourism,Personal Travel,Individual/Couple,1,4,1,3,4,4,4,5,5,4,neutral or dissatisfied
69593,Male,29,academic,Personal Travel,Individual/Couple,3,1,3,3,3,3,1,3,1,3,neutral or dissatisfied
73390,Female,22,personal,Group Travel,Individual/Couple,1,1,1,4,1,5,1,1,3,1,neutral or dissatisfied
95878,Male,58,academic,Group Travel,Individual/Couple,2,4,4,4,2,2,2,1,4,2,neutral or dissatisfied
111579,Female,52,tourism,Personal Travel,Individual/Couple,4,5,4,2,3,4,3,3,3,5,satisfied
20598,Male,54,tourism,Group Travel,Not defined,2,5,5,5,2,2,2,4,3,2,neutral or dissatisfied
109299,Female,25,business,Group Travel,Individual/Couple,2,2,2,4,5,5,5,1,4,5,neutral or dissatisfied
105013,Male,24,academic,Group Travel,Individual/Couple,2,0,2,1,5,5,5,5,4,5,neutral or dissatisfied
25508,Female,20,business,Group Travel,Individual/Couple,1,2,1,2,1,1,1,1,2,1,neutral or dissatisfied
48007,Male,61,tourism,Group Travel,Not defined,4,5,5,5,4,4,4,3,4,4,satisfied
29109,Male,31,academic,Personal Travel,Individual/Couple,4,3,4,3,4,5,4,4,3,4,neutral or dissatisfied
74999,Male,47,personal,Group Travel,Group bookings,4,4,4,4,2,5,4,3,4,4,satisfied
108859,Male,22,tourism,Group Travel,Individual/Couple,1,1,1,4,1,1,1,4,4,1,neutral or dissatisfied
66806,Male,43,business,Personal Travel,Group bookings,3,5,3,4,1,4,2,4,2,5,neutral or dissatisfied
108208,Male,40,academic,Group Travel,Individual/Couple,1,2,4,4,1,1,1,2,3,1,neutral or dissatisfied
4769,Female,26,personal,Group Travel,Group bookings,5,0,5,4,1,1,1,5,4,1,satisfied
21762,Female,36,tourism,Personal Travel,Group bookings,5,5,5,1,5,4,2,4,2,4,satisfied
47505,Female,47,aviation,Personal Travel,Individual/Couple,3,5,3,3,4,4,2,3,2,3,neutral or dissatisfied
111417,Female,33,personal,Group Travel,Group bookings,4,4,4,4,3,5,5,4,5,4,satisfied
2139,Female,10,tourism,Personal Travel,Individual/Couple,3,5,4,2,4,4,4,4,5,4,neutral or dissatisfied
9402,Female,41,business,Personal Travel,Individual/Couple,3,5,3,3,4,3,4,1,2,4,neutral or dissatisfied
8804,Male,26,tourism,Group Travel,Individual/Couple,4,1,4,3,3,2,3,3,4,3,neutral or dissatisfied
107814,Male,26,academic,Group Travel,Group bookings,3,3,3,4,2,2,2,2,3,2,neutral or dissatisfied
6070,Female,34,aviation,Personal Travel,Individual/Couple,2,1,2,4,2,2,2,4,4,2,neutral or dissatisfied
72439,Male,47,tourism,Group Travel,Group bookings,1,1,3,1,3,5,5,5,5,4,satisfied
106323,Male,49,academic,Group Travel,Group bookings,3,3,3,3,3,4,5,3,5,3,satisfied
78887,Male,28,aviation,Group Travel,Group bookings,2,2,2,3,2,2,2,5,4,2,neutral or dissatisfied
83559,Female,27,academic,Personal Travel,Individual/Couple,3,1,4,3,4,4,1,4,4,4,neutral or dissatisfied
91193,Male,63,aviation,Personal Travel,Individual/Couple,1,4,1,3,5,5,5,1,5,5,neutral or dissatisfied
109926,Male,52,tourism,Personal Travel,Individual/Couple,1,4,1,5,1,1,1,3,4,1,neutral or dissatisfied
68812,Female,27,academic,Personal Travel,Individual/Couple,3,3,3,4,2,2,2,1,3,2,neutral or dissatisfied
129366,Male,52,tourism,Group Travel,Group bookings,2,4,4,4,1,3,2,4,2,1,neutral or dissatisfied
16601,Female,27,tourism,Group Travel,Individual/Couple,3,3,3,1,4,4,4,1,2,4,neutral or dissatisfied
47964,Male,32,aviation,Personal Travel,Individual/Couple,2,4,3,4,3,3,3,5,5,3,neutral or dissatisfied
54545,Female,31,academic,Personal Travel,Individual/Couple,3,5,2,4,5,5,5,1,5,5,neutral or dissatisfied
126798,Female,41,academic,Group Travel,Group bookings,1,1,1,3,2,2,2,5,4,2,neutral or dissatisfied
75369,Male,39,tourism,Group Travel,Group bookings,3,3,3,1,4,4,4,4,5,4,neutral or dissatisfied
31881,Female,62,academic,Personal Travel,Not defined,3,2,3,3,3,4,2,4,1,4,neutral or dissatisfied
19344,Female,16,tourism,Personal Travel,Individual/Couple,3,4,3,4,3,5,4,5,4,5,neutral or dissatisfied
41603,Female,39,aviation,Personal Travel,Individual/Couple,1,4,1,1,3,3,3,3,5,3,neutral or dissatisfied
9319,Male,59,business,Group Travel,Individual/Couple,2,5,5,5,2,2,2,2,3,2,neutral or dissatisfied
47594,Male,50,academic,Group Travel,Individual/Couple,5,1,3,1,5,5,5,1,5,5,satisfied
102502,Male,59,tourism,Personal Travel,Individual/Couple,5,4,5,3,4,4,4,3,5,4,satisfied
72240,Male,56,tourism,Group Travel,Group bookings,1,4,4,4,1,4,1,1,1,1,neutral or dissatisfied
43888,Female,31,tourism,Group Travel,Individual/Couple,0,0,0,3,2,2,2,3,4,2,satisfied
88536,Male,31,personal,Personal Travel,Individual/Couple,2,4,2,3,2,2,2,1,4,2,neutral or dissatisfied
81825,Female,14,tourism,Personal Travel,Individual/Couple,3,4,3,5,3,3,3,1,1,3,neutral or dissatisfied
3667,Female,24,tourism,Group Travel,Group bookings,5,5,5,1,3,3,3,5,5,3,satisfied
33821,Female,46,business,Personal Travel,Individual/Couple,1,2,1,4,5,3,4,3,4,4,neutral or dissatisfied
45352,Male,57,aviation,Personal Travel,Individual/Couple,2,5,2,3,5,5,5,5,5,5,neutral or dissatisfied
40943,Male,33,business,Personal Travel,Not defined,4,4,4,2,5,5,5,4,2,5,neutral or dissatisfied
100090,Female,54,personal,Group Travel,Group bookings,5,5,3,5,2,4,4,3,4,5,satisfied
17146,Female,25,tourism,Group Travel,Individual/Couple,2,2,2,3,5,5,5,3,3,5,neutral or dissatisfied
39173,Female,39,aviation,Group Travel,Group bookings,2,3,3,3,2,4,2,3,2,1,neutral or dissatisfied
73662,Female,38,aviation,Group Travel,Group bookings,4,4,4,4,2,2,2,5,4,2,satisfied
31804,Male,43,aviation,Personal Travel,Not defined,4,3,4,2,4,3,4,3,3,3,neutral or dissatisfied
38179,Female,13,business,Personal Travel,Individual/Couple,1,2,1,3,3,3,3,2,3,3,neutral or dissatisfied
50491,Male,59,business,Personal Travel,Individual/Couple,4,5,4,2,3,3,3,2,2,3,satisfied
118786,Female,65,aviation,Personal Travel,Individual/Couple,1,2,1,4,2,4,5,2,5,4,neutral or dissatisfied
61766,Male,40,aviation,Personal Travel,Individual/Couple,2,5,2,4,1,4,1,4,4,1,neutral or dissatisfied
85205,Female,45,academic,Group Travel,Group bookings,2,2,3,2,5,5,3,4,3,4,satisfied
129211,Female,31,personal,Personal Travel,Individual/Couple,1,4,1,4,2,4,2,4,4,2,neutral or dissatisfied
72900,Female,46,business,Group Travel,Group bookings,2,2,2,2,4,5,5,3,5,4,satisfied
9023,Male,47,business,Group Travel,Group bookings,1,1,1,1,5,4,5,4,5,3,satisfied
64638,Male,69,academic,Group Travel,Group bookings,2,2,2,4,2,2,2,3,4,2,neutral or dissatisfied
13587,Female,24,business,Personal Travel,Individual/Couple,2,4,2,2,3,3,3,4,3,3,neutral or dissatisfied
23963,Male,52,academic,Personal Travel,Individual/Couple,2,4,2,2,4,4,4,5,4,4,neutral or dissatisfied
127266,Female,44,business,Group Travel,Group bookings,3,2,2,2,3,3,3,3,3,2,neutral or dissatisfied
3398,Female,47,academic,Group Travel,Individual/Couple,3,3,3,4,2,2,2,3,1,2,neutral or dissatisfied
24785,Male,35,academic,Personal Travel,Individual/Couple,1,5,1,2,3,3,3,4,5,3,neutral or dissatisfied
27020,Male,47,tourism,Personal Travel,Individual/Couple,4,3,5,3,4,4,4,1,3,4,neutral or dissatisfied
74504,Female,49,business,Group Travel,Group bookings,5,5,5,5,5,4,4,3,4,5,satisfied
9270,Male,24,tourism,Group Travel,Group bookings,4,0,4,3,2,2,2,4,5,2,satisfied
89643,Male,16,business,Group Travel,Group bookings,3,1,3,1,3,3,3,2,2,3,neutral or dissatisfied
116151,Female,68,aviation,Personal Travel,Individual/Couple,2,4,2,4,2,3,5,2,5,4,neutral or dissatisfied
55979,Female,64,aviation,Personal Travel,Individual/Couple,4,3,4,4,3,3,3,1,3,3,neutral or dissatisfied
39027,Male,8,academic,Personal Travel,Individual/Couple,2,2,0,3,2,1,2,1,4,2,neutral or dissatisfied
101555,Male,67,academic,Personal Travel,Individual/Couple,1,4,1,3,4,4,4,5,4,4,neutral or dissatisfied
55138,Male,16,personal,Personal Travel,Individual/Couple,3,4,3,4,2,2,2,4,4,2,neutral or dissatisfied
99236,Male,53,aviation,Group Travel,Group bookings,1,1,1,1,4,5,4,3,4,5,satisfied
35794,Male,18,tourism,Personal Travel,Individual/Couple,2,4,2,3,3,3,3,3,4,3,neutral or dissatisfied
3865,Female,45,academic,Personal Travel,Group bookings,2,0,2,3,3,4,1,4,1,3,neutral or dissatisfied
41761,Male,28,business,Group Travel,Individual/Couple,1,4,1,3,4,4,4,4,3,4,neutral or dissatisfied
31216,Female,27,academic,Personal Travel,Individual/Couple,2,4,2,5,2,2,2,4,4,2,neutral or dissatisfied
85349,Male,60,academic,Group Travel,Group bookings,1,1,1,1,2,4,4,4,4,3,satisfied
24300,Male,48,tourism,Group Travel,Not defined,5,4,4,4,5,5,5,2,4,5,satisfied
55244,Female,60,aviation,Personal Travel,Individual/Couple,2,5,2,3,1,1,3,4,3,3,neutral or dissatisfied
38156,Female,69,tourism,Personal Travel,Individual/Couple,1,4,1,1,4,4,2,4,2,3,neutral or dissatisfied
23644,Male,33,aviation,Group Travel,Group bookings,2,2,2,2,4,4,4,3,5,4,satisfied
992,Male,55,tourism,Group Travel,Group bookings,5,1,5,5,4,4,4,2,4,5,satisfied
25647,Male,41,aviation,Personal Travel,Individual/Couple,3,5,3,2,2,5,2,4,5,2,neutral or dissatisfied
70711,Female,25,tourism,Group Travel,Group bookings,1,1,1,1,5,5,5,4,5,5,satisfied
47319,Male,41,personal,Group Travel,Individual/Couple,4,5,5,5,4,4,4,5,3,4,satisfied
116811,Male,33,business,Group Travel,Group bookings,4,5,5,3,3,3,3,4,5,3,neutral or dissatisfied
32097,Female,23,personal,Group Travel,Individual/Couple,5,0,5,4,3,3,3,1,3,3,satisfied
116573,Male,55,academic,Group Travel,Group bookings,3,3,3,3,4,5,4,4,4,4,satisfied
113145,Male,30,tourism,Group Travel,Group bookings,1,1,1,4,3,3,3,3,5,3,neutral or dissatisfied
50973,Female,42,academic,Personal Travel,Individual/Couple,4,4,4,4,2,3,3,2,3,2,neutral or dissatisfied
29841,Female,51,business,Group Travel,Group bookings,4,4,5,4,5,5,5,1,5,2,satisfied
125812,Female,60,tourism,Group Travel,Individual/Couple,2,5,5,5,4,4,2,1,2,1,neutral or dissatisfied
76646,Male,20,academic,Personal Travel,Individual/Couple,1,5,1,3,4,4,4,5,4,4,neutral or dissatisfied
6914,Male,33,academic,Personal Travel,Individual/Couple,4,1,0,4,1,1,1,4,3,1,neutral or dissatisfied
54446,Female,49,academic,Group Travel,Not defined,4,5,5,2,1,1,1,1,5,1,neutral or dissatisfied
119205,Female,40,tourism,Group Travel,Group bookings,5,5,5,5,5,4,5,5,4,5,satisfied
78602,Female,51,tourism,Personal Travel,Individual/Couple,1,5,1,2,5,5,5,3,5,5,neutral or dissatisfied
2503,Male,45,academic,Group Travel,Group bookings,2,1,1,1,5,4,2,2,2,3,neutral or dissatisfied
58838,Male,21,academic,Personal Travel,Not defined,3,2,3,2,4,4,4,3,2,4,neutral or dissatisfied
30472,Male,45,academic,Personal Travel,Group bookings,1,5,1,4,5,5,3,5,3,3,neutral or dissatisfied
105643,Female,57,academic,Group Travel,Group bookings,2,2,2,2,2,4,4,5,4,4,satisfied
54579,Male,23,academic,Group Travel,Group bookings,4,0,4,4,4,4,5,4,5,4,satisfied
28497,Female,63,tourism,Personal Travel,Group bookings,1,5,1,2,1,3,5,3,4,3,neutral or dissatisfied
73676,Male,33,academic,Group Travel,Group bookings,3,5,4,5,1,3,1,4,3,1,neutral or dissatisfied
73985,Female,12,personal,Group Travel,Individual/Couple,3,3,3,3,3,3,3,3,3,3,neutral or dissatisfied
128241,Male,63,academic,Personal Travel,Individual/Couple,2,5,2,4,2,2,2,4,4,2,neutral or dissatisfied
88831,Female,33,academic,Personal Travel,Not defined,3,5,3,1,3,5,3,4,5,3,neutral or dissatisfied
112034,Male,27,tourism,Group Travel,Group bookings,3,5,3,3,4,4,4,3,5,4,satisfied
54523,Male,68,aviation,Personal Travel,Individual/Couple,2,2,2,3,4,4,4,1,3,4,neutral or dissatisfied
91851,Female,35,business,Personal Travel,Individual/Couple,5,4,5,3,2,2,2,4,3,2,satisfied
117611,Male,39,aviation,Group Travel,Individual/Couple,2,3,4,3,2,2,2,2,4,2,neutral or dissatisfied
106934,Male,57,academic,Group Travel,Group bookings,3,3,3,3,4,4,4,3,4,3,satisfied
5770,Female,18,aviation,Group Travel,Individual/Couple,3,3,3,4,4,4,4,3,4,4,neutral or dissatisfied
64744,Female,27,tourism,Group Travel,Group bookings,4,4,4,3,3,3,3,3,5,3,satisfied
28814,Male,30,academic,Group Travel,Group bookings,4,4,4,4,5,5,5,3,2,5,satisfied
